"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.01778683102591e-39,0.279170765551555,0.488,0.382,7.78106156511722e-35,"root cap early","AT4G01700"
3.3341954717608e-39,0.954835136719434,0.256,0.163,8.59688960438804e-35,"root cap early","AT5G07460"
6.68596528753787e-39,0.30457851687585,0.476,0.325,1.72390928973876e-34,"root cap early","AT5G46700"
8.18719999533286e-39,2.31925514590496,0.197,0.119,2.11098764679662e-34,"root cap early","AT1G32190"
8.62385251032753e-39,1.02823475743806,0.183,0.098,2.22357413126285e-34,"root cap early","AT4G12250"
1.20455672761148e-38,0.431943355853092,0.556,0.48,3.10582906647345e-34,"root cap early","AT5G57330"
1.32794530781557e-38,0.923436974989596,0.445,0.389,3.42397418167167e-34,"root cap early","AT1G15340"
1.53645959733015e-38,0.602942810579212,0.537,0.495,3.96160742575605e-34,"root cap early","AT3G48170"
2.27579175759202e-38,1.23870383354306,0.236,0.146,5.86790146777527e-34,"root cap early","AT1G03410"
2.34899531089813e-38,0.43340811323556,0.62,0.583,6.05664950961975e-34,"root cap early","AT3G58750"
2.98002203887299e-38,0.5984346268449,0.573,0.489,7.68368882503012e-34,"root cap early","AT5G45110"
4.74541299621243e-38,0.909564706211378,0.37,0.285,1.22355728694341e-33,"root cap early","AT4G23420"
5.48631191109401e-38,1.56806861826659,0.243,0.159,1.41459066315648e-33,"root cap early","AT2G42300"
6.96714730440821e-38,1.08170579706274,0.386,0.298,1.79640926096861e-33,"root cap early","AT1G07790"
1.22480041409695e-37,1.9736497477167,0.22,0.139,3.15802538770758e-33,"root cap early","AT5G66800"
1.48757515313904e-37,0.286282574660056,0.884,0.78,3.83556377485369e-33,"root cap early","AT5G19440"
1.58697181936555e-37,1.34286636323961,0.292,0.212,4.09184813905213e-33,"root cap early","AT2G22900"
2.07970712783626e-37,0.89721633969952,0.423,0.358,5.36231685841302e-33,"root cap early","AT2G30950"
2.29458430006946e-37,0.280106435455969,0.792,0.685,5.91635615929911e-33,"root cap early","AT2G47470"
2.81231430277957e-37,1.97672553430227,0.151,0.079,7.25127119828685e-33,"root cap early","AT3G14870"
3.23678123667832e-37,0.540070142355902,0.587,0.531,8.34571674065138e-33,"root cap early","AT2G36900"
3.27877989009949e-37,0.649547814318121,0.48,0.384,8.45400606863253e-33,"root cap early","AT2G34470"
4.90905620585544e-37,1.73300565925742,0.135,0.065,1.26575105211777e-32,"root cap early","AT1G03470"
5.2244200904177e-37,1.04355079744627,0.349,0.266,1.3470644761133e-32,"root cap early","AT3G02170"
8.01871577266255e-37,1.04489548859952,0.188,0.103,2.06754567482331e-32,"root cap early","AT5G24660"
8.34256753402499e-37,0.52737340825972,0.501,0.401,2.151047612973e-32,"root cap early","AT2G23930"
8.40280320275276e-37,1.13681727890394,0.276,0.188,2.16657877779777e-32,"root cap early","AT1G06800"
1.11519728843003e-36,1.72249978874058,0.168,0.091,2.875424688488e-32,"root cap early","AT3G50340"
1.46125998611661e-36,0.266361472657057,0.583,0.507,3.76771274820308e-32,"root cap early","AT2G25250"
1.49465759267329e-36,0.835134846540266,0.416,0.333,3.8538251369488e-32,"root cap early","AT5G04600"
1.5559865369713e-36,0.605597047474931,0.455,0.361,4.0119556869268e-32,"root cap early","AT3G51800"
2.01235070512358e-36,0.547703412084253,0.559,0.494,5.18864505809064e-32,"root cap early","AT5G45750"
2.03389721827097e-36,0.918647930806891,0.297,0.204,5.24420058758988e-32,"root cap early","AT4G25250"
3.09803686545481e-36,0.340096657610567,0.546,0.422,7.98797825388869e-32,"root cap early","AT1G57860"
3.46488235601518e-36,0.731014545802156,0.459,0.395,8.93385266674954e-32,"root cap early","AT5G60640"
4.00195925707024e-36,1.16367943003753,0.263,0.176,1.03186517484299e-31,"root cap early","AT2G26190"
6.50015218449208e-36,1.25324270976893,0.137,0.067,1.67599923924944e-31,"root cap early","AT2G38940"
6.63147058718038e-36,0.769729661828348,0.446,0.39,1.70985837619859e-31,"root cap early","AT1G79440"
6.77554415801457e-36,0.295612442498472,0.793,0.746,1.74700630570248e-31,"root cap early","AT5G58290"
7.38585023615243e-36,0.282153720547991,0.816,0.686,1.90436762488954e-31,"root cap early","AT4G30960"
7.57457560804299e-36,0.372349919721639,0.657,0.571,1.9530285747778e-31,"root cap early","AT4G14615"
9.89098061535486e-36,1.83849833368527,0.173,0.098,2.5502904418631e-31,"root cap early","AT4G22250"
1.51284015219673e-35,1.20598207981937,0.289,0.202,3.90070704842404e-31,"root cap early","AT5G47950"
1.74373268126675e-35,0.779964486500738,0.44,0.368,4.49604034537819e-31,"root cap early","AT3G07650"
1.99984251619838e-35,0.772121561724761,0.413,0.338,5.15639394376589e-31,"root cap early","AT3G08760"
2.12277268696536e-35,2.7181795744683,0.161,0.09,5.47335709607149e-31,"root cap early","AT4G38140"
2.8720644446645e-35,0.301502967164945,0.289,0.179,7.40533096412295e-31,"root cap early","AT5G04970"
3.40339429857867e-35,0.824365335829685,0.432,0.377,8.77531185945524e-31,"root cap early","AT1G76150"
4.10421215725666e-35,1.24026022292824,0.114,0.051,1.05823006262706e-30,"root cap early","AT5G50170"
6.67649245438473e-35,0.484798547543392,0.478,0.403,1.72146681443856e-30,"root cap early","AT1G53470"
7.87384728403145e-35,0.66766039920508,0.441,0.36,2.03019278371467e-30,"root cap early","AT1G57620"
8.01029781642314e-35,0.757276546778108,0.462,0.411,2.06537518898654e-30,"root cap early","AT4G29070"
1.34588728000931e-34,0.411569348528404,0.591,0.515,3.47023576277601e-30,"root cap early","AT4G39730"
1.7175961151331e-34,2.04305268548133,0.146,0.078,4.42864982325919e-30,"root cap early","AT3G29320"
1.9241666226904e-34,1.22334744967482,0.334,0.266,4.96127121994492e-30,"root cap early","AT2G18630"
2.42851573322562e-34,0.331337076321853,0.735,0.67,6.26168496654894e-30,"root cap early","AT5G16050"
2.44904619337013e-34,0.902386120254764,0.214,0.127,6.31462070498556e-30,"root cap early","AT5G47070"
2.49291957734366e-34,0.695392925674067,0.388,0.31,6.4277438382229e-30,"root cap early","AT1G73540"
3.50365407472744e-34,1.17054166612043,0.332,0.261,9.03382166627723e-30,"root cap early","AT5G08420"
4.29532080420394e-34,0.455530819307427,0.36,0.258,1.10750551615594e-29,"root cap early","AT2G44080"
4.47313063355441e-34,0.337491853766465,0.643,0.558,1.15335200255567e-29,"root cap early","AT1G17620"
4.68645052954136e-34,0.597958331938142,0.38,0.29,1.20835440453695e-29,"root cap early","AT3G09270"
7.69552120568502e-34,0.275003579172854,0.795,0.685,1.98421318767382e-29,"root cap early","AT3G52090"
8.84712355929203e-34,0.751049681141256,0.467,0.413,2.28114233852786e-29,"root cap early","AT2G06050"
1.0748448019644e-33,0.612107177259299,0.432,0.378,2.77137983738502e-29,"root cap early","AT3G57550"
1.56251378382288e-33,0.454190496333204,0.491,0.383,4.02878554020892e-29,"root cap early","AT3G43980"
1.58406743240467e-33,1.10949332084621,0.366,0.306,4.0843594677122e-29,"root cap early","AT1G73490"
1.76466120715255e-33,0.539783569667849,0.612,0.552,4.55000245652214e-29,"root cap early","AT3G13110"
2.25305142116007e-33,1.95523210613343,0.202,0.13,5.80926778431914e-29,"root cap early","AT5G53900"
2.8237145102658e-33,0.560705386735067,0.52,0.473,7.28066549326933e-29,"root cap early","AT4G13430"
2.84753458185377e-33,0.848815556028146,0.396,0.33,7.34208316585176e-29,"root cap early","AT4G21600"
2.86287378697397e-33,2.42767074950467,0.13,0.067,7.38163377233368e-29,"root cap early","AT3G58790"
3.50762771017484e-33,0.527639385720675,0.543,0.498,9.04406728791481e-29,"root cap early","AT5G50960"
3.88503728171051e-33,0.974220829818251,0.239,0.153,1.00171801271624e-28,"root cap early","AT2G02780"
4.16368641289548e-33,0.725016243455195,0.454,0.403,1.07356490470097e-28,"root cap early","AT5G38530"
5.02669233025558e-33,0.338314278990303,0.717,0.609,1.2960823504331e-28,"root cap early","AT4G02840"
5.64362054365389e-33,1.36737208805243,0.266,0.191,1.45515112097572e-28,"root cap early","AT5G18860"
6.61260297498439e-33,0.674707786072763,0.455,0.392,1.70499355106998e-28,"root cap early","AT3G15480"
1.03991403635978e-32,1.93362175920607,0.189,0.117,2.68131435135005e-28,"root cap early","AT3G49810"
1.35710088695306e-32,1.52257716511146,0.248,0.173,3.49914892691976e-28,"root cap early","AT5G52070"
2.15597614717895e-32,0.797785313002214,0.436,0.389,5.55896889788621e-28,"root cap early","AT4G33940"
2.38139706347732e-32,0.971651893320035,0.161,0.086,6.14019418846992e-28,"root cap early","AT5G64410"
2.96081718039325e-32,2.40460653711214,0.136,0.072,7.63417101792597e-28,"root cap early","AT3G57860"
3.4001701526605e-32,0.819861558217572,0.324,0.233,8.76699872161983e-28,"root cap early","AT2G40475"
3.70488157383642e-32,0.333114485483965,0.142,0.069,9.55266664997982e-28,"root cap early","AT4G14940"
4.66177903920806e-32,1.09755496342061,0.346,0.281,1.20199310746941e-27,"root cap early","AT2G44500"
5.82937380947405e-32,1.36627736841275,0.252,0.176,1.50304574303479e-27,"root cap early","AT3G20130"
7.55762575897567e-32,0.420202155532422,0.526,0.45,1.94865822569429e-27,"root cap early","AT1G29470"
9.93884886740267e-32,0.873390220701137,0.414,0.366,2.5626327919711e-27,"root cap early","AT4G26400"
1.27668885133006e-31,1.12182342660968,0.505,0.418,3.29181453426943e-27,"root cap early","AT1G09200"
1.33992043028105e-31,0.939710431077698,0.41,0.368,3.45485083743665e-27,"root cap early","AT3G12300"
1.35777456314328e-31,1.42169385844148,0.268,0.196,3.50088593360864e-27,"root cap early","AT4G00820"
1.55466024993242e-31,0.890666768575319,0.333,0.252,4.00853598842576e-27,"root cap early","AT5G20830"
1.70693318568279e-31,0.274219617590282,0.981,0.89,4.40115652596451e-27,"root cap early","AT4G01850"
2.17538904788802e-31,1.34899082880518,0.269,0.197,5.60902312107446e-27,"root cap early","AT1G05805"
2.40241948356278e-31,0.787240891573618,0.438,0.398,6.19439839641827e-27,"root cap early","AT3G01050"
4.53287010596103e-31,0.721076407274009,0.41,0.339,1.16875522812099e-26,"root cap early","AT4G32940"
5.12735413925128e-31,1.18989002733647,0.26,0.183,1.32203699126455e-26,"root cap early","AT5G24600"
5.56201128299654e-31,1.03676822340006,0.344,0.282,1.43410898920783e-26,"root cap early","AT1G29340"
7.60123918075785e-31,1.24017347034495,0.179,0.105,1.9599035103666e-26,"root cap early","AT3G53400"
8.27090118057368e-31,0.60669108025689,0.498,0.46,2.13256916039912e-26,"root cap early","AT4G31580"
8.35197480468022e-31,1.36051582676427,0.244,0.17,2.15347318363875e-26,"root cap early","AT4G22540"
9.21421787937298e-31,0.781147178455746,0.419,0.361,2.37579393801753e-26,"root cap early","AT4G15790"
1.03256505138506e-30,1.10745447161034,0.334,0.265,2.66236572849124e-26,"root cap early","AT5G15580"
1.56859710865735e-30,1.06209987653009,0.166,0.093,4.04447078496212e-26,"root cap early","AT2G35910"
1.84464909546414e-30,0.340802853818461,0.551,0.498,4.75624322774474e-26,"root cap early","AT5G47120"
2.27090274473136e-30,0.294236451015211,0.615,0.584,5.85529563701533e-26,"root cap early","AT3G61070"
2.36079206126236e-30,0.297138157982008,0.625,0.525,6.08706625075887e-26,"root cap early","AT3G12920"
2.89528656348947e-30,1.03087300349874,0.257,0.179,7.46520687530125e-26,"root cap early","AT1G16270"
3.40727401789024e-30,0.332739988233986,0.376,0.264,8.78531532772821e-26,"root cap early","AT5G02580"
3.94619465827406e-30,0.744287357081744,0.418,0.327,1.01748683068938e-25,"root cap early","AT1G27730"
3.99113004711443e-30,0.273976682476162,0.7,0.569,1.02907297134798e-25,"root cap early","AT3G56090"
4.63082183349403e-30,0.661607231823926,0.429,0.357,1.1940111015481e-25,"root cap early","AT1G22270"
6.40179555400735e-30,0.381998964214629,0.445,0.341,1.65063896564526e-25,"root cap early","AT3G06680"
1.9279620109298e-29,0.28691651838486,0.787,0.663,4.97105724898139e-25,"root cap early","AT5G13850"
2.09474442134331e-29,0.485913937161276,0.548,0.502,5.4010890159916e-25,"root cap early","AT2G46800"
2.11940418856725e-29,0.65800733846898,0.468,0.422,5.46467175980179e-25,"root cap early","AT2G29400"
2.17143256032364e-29,0.637631193705666,0.481,0.452,5.59882171353847e-25,"root cap early","AT1G80780"
2.2352054990129e-29,1.03898452985308,0.266,0.189,5.76325385865485e-25,"root cap early","AT4G32250"
2.3931087034607e-29,0.93123558115347,0.311,0.232,6.17039148100306e-25,"root cap early","AT5G57340"
4.29719268417404e-29,0.934306706973546,0.306,0.233,1.10798816168743e-24,"root cap early","AT5G36250"
4.38516650056241e-29,1.55367089048979,0.199,0.129,1.13067133050501e-24,"root cap early","AT1G18910"
5.80290300520486e-29,0.410174875297096,0.577,0.53,1.49622051086202e-24,"root cap early","AT1G67730"
6.73042366454845e-29,0.913040492777119,0.385,0.339,1.73537243766717e-24,"root cap early","AT4G39860"
7.45602130671881e-29,0.702039273903512,0.476,0.45,1.92246053372438e-24,"root cap early","AT1G20960"
7.57746995520299e-29,1.33821355641455,0.148,0.082,1.95377485324954e-24,"root cap early","AT2G22540"
1.12539903501859e-28,0.407419134681913,0.589,0.511,2.90172887189194e-24,"root cap early","AT5G27430"
1.47754624722301e-28,0.375629671481188,0.572,0.459,3.80970524383982e-24,"root cap early","AT2G46280"
2.23807572526769e-28,1.51291381460314,0.292,0.215,5.77065445003021e-24,"root cap early","AT3G44860"
3.18987034213919e-28,1.50706140163536,0.14,0.077,8.22476169017168e-24,"root cap early","AT2G27770"
3.76542797402678e-28,1.7005015598533,0.148,0.084,9.70877948823065e-24,"root cap early","AT2G22760"
4.84058530493488e-28,0.569135601764478,0.512,0.487,1.24809651502441e-23,"root cap early","AT5G67320"
5.18474061867666e-28,1.84788168820376,0.121,0.064,1.33683352111959e-23,"root cap early","AT5G58600"
5.82530219059526e-28,0.983822516592987,0.272,0.196,1.50199591682308e-23,"root cap early","AT1G79700"
5.97179429362883e-28,1.05896035319101,0.367,0.326,1.53976744066926e-23,"root cap early","AT1G18480"
6.53594456799407e-28,0.939650646499053,0.379,0.335,1.68522794741159e-23,"root cap early","AT2G22630"
1.03430022138657e-27,0.490502812216576,0.394,0.308,2.66683969082312e-23,"root cap early","AT3G53750"
1.26075335965066e-27,1.57642155888618,0.174,0.107,3.25072646252326e-23,"root cap early","AT1G30330"
1.35175172242284e-27,0.733315008072954,0.364,0.287,3.48535664109506e-23,"root cap early","AT1G30820"
2.15155339949912e-27,1.01323062326863,0.33,0.264,5.54756528526853e-23,"root cap early","AT1G80750"
2.33432992607946e-27,0.318034046773781,0.672,0.634,6.01883628140327e-23,"root cap early","AT3G01540"
2.41562078488887e-27,0.45633556222727,0.536,0.469,6.22843663175747e-23,"root cap early","AT5G08160"
2.62498084361741e-27,0.956215957017784,0.287,0.218,6.76825060718314e-23,"root cap early","AT3G60220"
3.22679809728582e-27,0.635865582591501,0.319,0.235,8.31997621404176e-23,"root cap early","AT3G45970"
3.5771486798439e-27,0.286045647300156,0.587,0.53,9.22332015610952e-23,"root cap early","AT3G52470"
3.63148892172131e-27,1.74865429885631,0.186,0.121,9.36343103576623e-23,"root cap early","AT3G07440"
4.16688063961729e-27,0.357696140354659,0.621,0.579,1.07438850411892e-22,"root cap early","AT3G63310"
4.35587201819706e-27,1.68167375925986,0.21,0.145,1.12311804117193e-22,"root cap early","AT5G02170"
4.39953122820753e-27,0.592706664868423,0.452,0.411,1.13437513188103e-22,"root cap early","AT1G69030"
4.44704544066701e-27,0.637406375194696,0.484,0.462,1.14662619642158e-22,"root cap early","AT2G19270"
4.90634765206569e-27,0.97721834436202,0.208,0.135,1.26505267860862e-22,"root cap early","AT1G14690"
5.29730938934277e-27,0.895856273055569,0.154,0.087,1.36585825294814e-22,"root cap early","AT2G39200"
5.97681330075111e-27,0.668106674297692,0.46,0.408,1.54106154146567e-22,"root cap early","AT3G02800"
6.80268931892579e-27,0.553686951141402,0.497,0.471,1.75400541399183e-22,"root cap early","AT3G56460"
7.11880992764172e-27,0.628707559022878,0.45,0.401,1.83551395174314e-22,"root cap early","AT3G03050"
8.50441432954677e-27,0.814990796721368,0.433,0.41,2.19277819073034e-22,"root cap early","AT3G27160"
9.23569714518706e-27,0.685218908238045,0.125,0.064,2.38133215191503e-22,"root cap early","AT2G01890"
1.03499853414124e-26,0.657802775340343,0.434,0.389,2.66864022042979e-22,"root cap early","AT3G06500"
1.08762061652343e-26,1.05247039774662,0.318,0.259,2.80432099764401e-22,"root cap early","AT3G27190"
1.12968683266093e-26,0.433024723134711,0.509,0.449,2.91278452933294e-22,"root cap early","AT1G09250"
1.26275181917607e-26,0.778664708266894,0.407,0.368,3.25587929056357e-22,"root cap early","AT3G50210"
1.30133951340239e-26,1.72150971871276,0.142,0.081,3.35537380135672e-22,"root cap early","AT1G09913"
1.31083575525577e-26,0.609885721485145,0.493,0.459,3.37985891135147e-22,"root cap early","AT3G22320"
1.56881626577077e-26,1.65785072758391,0.181,0.116,4.04503585966335e-22,"root cap early","AT1G70090"
1.81546677787896e-26,1.4600153020054,0.302,0.224,4.68099954008311e-22,"root cap early","AT3G27360"
1.99869184376447e-26,1.32566956474289,0.112,0.056,5.15342704996232e-22,"root cap early","AT5G64905"
4.26211794887635e-26,2.13795994322753,0.154,0.093,1.09894449193828e-21,"root cap early","AT1G02690"
6.69110902301557e-26,0.28283501018429,0.6,0.479,1.72523555049433e-21,"root cap early","AT2G26240"
7.7883738946345e-26,0.822599271911145,0.471,0.397,2.00815432499256e-21,"root cap early","AT5G59970"
8.49818653542046e-26,0.359082651301427,0.401,0.302,2.19117241629281e-21,"root cap early","AT2G20450"
9.15139862833041e-26,0.533547464239807,0.441,0.382,2.35959662232871e-21,"root cap early","AT5G47060"
1.01401201200511e-25,0.432965184394152,0.567,0.536,2.61452857175396e-21,"root cap early","AT2G28840"
1.16399368180832e-25,0.624008917381983,0.446,0.359,3.00124130917456e-21,"root cap early","AT4G30290"
1.28837955964584e-25,1.25048496937216,0.283,0.225,3.32195785659084e-21,"root cap early","AT5G06750"
1.28973196895779e-25,1.60525731855502,0.122,0.065,3.32544490876076e-21,"root cap early","AT3G03020"
1.8124114953599e-25,0.67316440193669,0.424,0.363,4.67312179963596e-21,"root cap early","AT3G11830"
2.06634961863398e-25,0.547244156600827,0.518,0.495,5.32787585668585e-21,"root cap early","AT4G12560"
2.52648930903618e-25,0.946783026320415,0.368,0.323,6.51430003441889e-21,"root cap early","AT3G22680"
3.19361275747601e-25,1.12969190411224,0.282,0.221,8.23441113387614e-21,"root cap early","AT5G20550"
3.71666246860794e-25,0.391583095468452,0.685,0.634,9.5830425090587e-21,"root cap early","AT5G02230"
3.92592123102545e-25,1.52661225897518,0.192,0.128,1.0122595302076e-20,"root cap early","AT3G14220"
4.07190290176544e-25,0.842299547175447,0.364,0.31,1.0498994441912e-20,"root cap early","AT3G11410"
