"gene","variance.standardized","is_hvg","is_responsive","responsive_cell_type","responsive_avg_log2FC","median_within_celltype_cv2","num_celltypes_expressed","cahn_group","bewick_group","h2az_group"
"AT5G04430",0.832956462535436,FALSE,TRUE,"hair cells early",1.05566310494963,1.70019531486391,28,"gbM","gbM","H2A.Z-Depleted"
"AT3G12120",0.832926077901809,FALSE,TRUE,"cortex ERS-",0.940250889932313,0.885550644284757,29,"gbM","Unmethylated","H2A.Z-Enriched"
"AT3G13480",0.832920253197124,FALSE,TRUE,"protoxylem ERS+",2.59701132381617,6.18593099559572,8,"Unmethylated","Unmethylated","Other"
"AT5G20050",0.832908853715879,FALSE,TRUE,"root cap tip",1.68079163372624,5.37907916506354,12,"gbM","Unmethylated","Other"
"AT3G61590",0.832895130742717,FALSE,TRUE,"protoxylem early",2.16336531303908,6.12399936853477,15,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT2G39420",0.832846472991034,FALSE,TRUE,"hair cells ERS-",1.23282870672329,2.42180328528768,27,"Unmethylated","Unmethylated","Other"
"AT1G67490",0.832822597519484,FALSE,TRUE,"epidermis early",1.45870680730231,9.08536387451947,5,"gbM","gbM","H2A.Z-Depleted"
"AT1G77450",0.832804039056394,FALSE,TRUE,"procambium ERS+",1.70257820348885,2.43656078049657,28,"Unmethylated","Unmethylated","Other"
"AT1G80970",0.832726202750449,FALSE,TRUE,"epidermis early",1.03492393252582,10.0881092648832,5,"Unmethylated","Unmethylated","Other"
"AT1G19580",0.8327159656362,FALSE,TRUE,"hair cells early",1.02012360902347,3.01927342813432,25,"gbM","gbM","Other"
"AT1G07260",0.832651194929808,FALSE,TRUE,"endodermis ERS+",2.45433142872511,8.28312718170412,6,"Unmethylated","Unmethylated","Other"
"AT5G07070",0.832601426839338,FALSE,TRUE,"procambium ERS+",1.81883310290608,5.89402307762321,8,"gbM","gbM","Other"
"AT4G11410",0.832594591124674,FALSE,TRUE,"epidermis early",1.03009599403945,8.21805639510242,6,"gbM","gbM","Other"
"AT5G48335",0.832575201207845,FALSE,TRUE,"hair cells early",0.792288656339992,2.64471024685234,27,"Unmethylated","Unmethylated","Other"
"AT1G04163",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G23965",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G32120",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"gbM","gbM","H2A.Z-Enriched"
"AT1G48870",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G07547",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G08477",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT5G57380",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G60280",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"gbM","gbM","Other"
"AT3G14580",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT3G03475",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT2G04145",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT2G03380",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
"AT2G07965",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT2G08905",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT2G38195",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"TE-like","TE-like","H2A.Z-Depleted"
"AT2G43550",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G01915",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G06290",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT4G19038",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G33230",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT4G34850",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G09695",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"ATCG00430",0.832542734464269,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G75125",0.832536363456829,FALSE,TRUE,"epidermis early",3.26359350872119,11.4898206730436,1,"Unmethylated",NA,"Other"
"AT4G12740",0.832536363456828,FALSE,FALSE,NA,NA,NA,NA,"gbM","gbM","H2A.Z-Enriched"
"AT1G05590",0.832504669832728,FALSE,TRUE,"hair cells early",0.911267057251913,8.15173316908414,4,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G04630",0.832493053409564,FALSE,TRUE,"hair cells ERS-",1.05125231481197,1.13267303194963,28,"Unmethylated","Unmethylated","Other"
"AT1G79550",0.832438565595377,FALSE,TRUE,"xpp ERS-",1.01456110765998,0.492863465768247,29,"gbM","Unmethylated","Other"
"AT2G35910",0.832413258897247,FALSE,TRUE,"root cap tip",2.68309634164325,6.9796673856149,8,"Unmethylated","Unmethylated","Other"
"AT5G51560",0.832392435348912,FALSE,TRUE,"epidermis early",1.14293145179877,9.01322974442209,7,"gbM","gbM","H2A.Z-Enriched"
"AT3G20140",0.832390133571304,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G32470",0.832384529653847,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
"AT1G77270",0.832384529653847,FALSE,FALSE,NA,NA,NA,NA,"gbM","gbM","H2A.Z-Enriched"
"AT5G07390",0.832384529653847,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","H2A.Z-Enriched"
"AT2G28671",0.832384529653847,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT2G47470",0.83233664956173,FALSE,TRUE,"protoxylem early",2.09212553377045,1.20271172328006,29,"Unmethylated","Unmethylated","Other"
"AT1G14230",0.832319068391128,FALSE,TRUE,"hair cells ERS-",0.947422660065462,3.49256298195515,20,"gbM","Unmethylated","Other"
"AT1G74740",0.832272975292736,FALSE,TRUE,"procambium ERS-",2.81987377057131,5.72551018040082,11,"gbM","Unmethylated","Other"
"AT1G73340",0.832264386079491,FALSE,TRUE,"root cap lateral",2.64077251727917,6.49210270539197,4,"gbM","Unmethylated","H2A.Z-Enriched"
"AT1G17250",0.832263344064229,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
"AT3G19620",0.832263344064229,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT3G47760",0.832263344064229,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","H2A.Z-Enriched"
"AT2G11270",0.832263344064229,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT2G35859",0.832263344064229,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"ATCG00780",0.832155172482158,FALSE,TRUE,"epidermis early",1.40519177791728,9.6156361801489,4,NA,NA,NA
"AT4G17960",0.83215042401335,FALSE,TRUE,"epidermis early",1.16885977845568,6.83910718618263,6,"gbM","Unmethylated","Other"
"AT4G13780",0.832125631727102,FALSE,TRUE,"epidermis early",1.20616363251843,4.62174636781104,20,"gbM","gbM","H2A.Z-Depleted"
"AT4G13690",0.832079252990283,FALSE,TRUE,"columella",3.85484432883363,7.57552851976028,2,"gbM","Unmethylated","H2A.Z-Enriched"
"AT4G24805",0.83203389248009,FALSE,TRUE,"protoxylem early",0.948587244412663,3.30599734258034,22,"Unmethylated","Unmethylated","Other"
"AT1G08293",0.831968882790338,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT2G25570",0.831967423541028,FALSE,TRUE,"epidermis early",1.13067758844843,6.74598626646114,12,"gbM","Unmethylated","Other"
"AT2G19340",0.831854093526724,FALSE,TRUE,"protophloem ERS-",0.819558432679536,4.00697118887327,20,"gbM","Unmethylated","Other"
"AT1G48670",0.831840098566259,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT2G42620",0.831804717863122,FALSE,TRUE,"procambium ERS+",2.57307134227745,7.41439947160256,11,"gbM","Unmethylated","H2A.Z-Enriched"
"AT4G03600",0.831796513772016,FALSE,TRUE,"cortex ERS+",2.66966583300029,13.2238667807193,3,"Unmethylated","Unmethylated","Other"
"AT5G23340",0.831752359055831,FALSE,TRUE,"protoxylem ERS+",2.35794632916513,5.45150786523671,23,"gbM","gbM","H2A.Z-Enriched"
"AT5G17230",0.831737997363547,FALSE,TRUE,"xpp ERS+",2.09465778316147,5.92478681091552,5,"gbM","gbM","H2A.Z-Enriched"
"AT2G41475",0.831691519605344,FALSE,TRUE,"cortex ERS-",2.05900854303387,2.27919214767015,28,"Unmethylated","Unmethylated","Other"
"AT2G24790",0.831669100898845,FALSE,TRUE,"columella",1.40983078231994,2.69939986402236,23,"Unmethylated","Unmethylated","Other"
"AT1G10150",0.831571121322672,FALSE,TRUE,"cortex ERS+",1.45941183477613,3.22591050496003,19,"gbM","Unmethylated","Other"
"AT3G26612",0.831553438484424,FALSE,TRUE,"hair cells ERS-",2.0219304416245,5.77109154837683,12,NA,NA,NA
"AT1G19330",0.831496745538316,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G61270",0.831496745538315,FALSE,TRUE,"cortex ERS+",3.42572884872371,9.21380905549502,1,"gbM","Unmethylated","Other"
"AT3G23020",0.831491324480516,FALSE,FALSE,NA,NA,NA,NA,"gbM","gbM","Other"
"AT3G11720",0.831469541392162,FALSE,TRUE,"columella",2.63625977213183,10.594148533412,3,"gbM","Unmethylated","Other"
"AT4G35080",0.83143444085044,FALSE,TRUE,"endodermis ERS+",1.65173243105192,3.49816082767364,22,"Unmethylated","Unmethylated","Other"
"AT1G01730",0.831414085496977,FALSE,TRUE,"protoxylem early",1.27305773873115,3.64086377724232,21,"Unmethylated","Unmethylated","Other"
"AT2G01060",0.831341109233215,FALSE,TRUE,"epidermis early",0.75773148359163,4.10283508894302,18,"gbM","Unmethylated","Other"
"AT3G27100",0.831271884714802,FALSE,TRUE,"hair cells ERS-",1.51033668872094,3.66097922992817,23,"Unmethylated","Unmethylated","Other"
"AT2G36570",0.831235797610635,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT4G39570",0.831231101933348,FALSE,TRUE,"epidermis early",1.37298510609752,5.30685372700599,3,"gbM","Unmethylated","Other"
"AT5G21970",0.831219771942671,FALSE,TRUE,"epidermis early",2.77605565478894,5.20467551950002,1,"gbM","gbM","Other"
"AT3G60940",0.831173632759579,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G08125",0.831099721258918,FALSE,TRUE,"epidermis early",1.32738405319405,6.61756357625203,11,"gbM","gbM","H2A.Z-Depleted"
"AT3G13430",0.831040415797805,FALSE,TRUE,"border cells",1.20223484263922,2.71200498988292,20,"gbM","gbM","Other"
"AT1G71070",0.830950567422723,FALSE,TRUE,"protoxylem early",1.3472259099766,6.75020978105471,16,"gbM","Unmethylated","Other"
"AT5G15350",0.830945209706589,FALSE,TRUE,"protoxylem early",1.51001064318587,2.1427588342759,28,"Unmethylated","Unmethylated","Other"
"AT5G59750",0.830899846316734,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
"AT5G50100",0.83087866067071,FALSE,TRUE,"metaxylem ERS+",2.25248986057685,6.4418989653097,3,"gbM","Unmethylated","Other"
"AT3G51520",0.830768701843817,FALSE,TRUE,"cortex ERS+",0.78541384916749,5.10268341088842,24,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G49710",0.830720926850424,FALSE,FALSE,NA,NA,NA,NA,"gbM","gbM","Other"
"AT4G05110",0.830720926850424,FALSE,FALSE,NA,NA,NA,NA,"TE-like","Unmethylated","H2A.Z-Enriched"
"AT5G59560",0.830689925211131,FALSE,TRUE,"epidermis early",1.11238499374249,5.27460209459841,14,"gbM","gbM","Other"
"AT2G03670",0.830668595760419,FALSE,TRUE,"epidermis early",3.03930578866108,6.45313551511891,1,"gbM","gbM","Other"
"AT3G42660",0.830655892467063,FALSE,TRUE,"epidermis early",1.41413371061023,6.85915056752058,2,"gbM","gbM","Other"
"AT3G07215",0.830584262999751,FALSE,TRUE,"root cap tip",0.58759634187179,9.14237553664885,11,NA,NA,NA
"AT2G41490",0.830576410048419,FALSE,TRUE,"protoxylem early",1.17314044362191,3.51076181032228,15,"gbM","Unmethylated","Other"
"AT1G55755",0.830552994893784,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated",NA,"Other"
"AT4G31520",0.830552994893784,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","H2A.Z-Enriched"
"AT3G02870",0.830551462339921,FALSE,TRUE,"procambium ERS-",0.821346965027597,5.08857077450411,22,"Unmethylated","Unmethylated","Other"
"AT3G21781",0.830511579980553,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G05950",0.8305022602295,FALSE,TRUE,"epidermis early",3.28583096429567,17.0643993404243,1,"gbM","Unmethylated","H2A.Z-Enriched"
"AT2G26800",0.830453309954502,FALSE,TRUE,"protoxylem ERS+",4.0618372595459,4.80925316580472,20,"gbM","gbM","H2A.Z-Depleted"
"AT1G06570",0.830441518555132,FALSE,TRUE,"procambium ERS+",1.37010888700652,3.68531400253295,17,"Unmethylated","Unmethylated","Other"
"AT2G39550",0.830376225372867,FALSE,TRUE,"hair cells early",0.932786420904811,4.31748646772999,20,"gbM","Unmethylated","H2A.Z-Depleted"
"AT3G47490",0.830321797581927,FALSE,TRUE,"ppp ERS+",1.31682549384771,6.17208027896028,13,"Unmethylated","Unmethylated","Other"
"AT5G13960",0.830321221359419,FALSE,TRUE,"epidermis early",1.59383629715742,8.9934872258451,4,"gbM","gbM","H2A.Z-Depleted"
"AT5G06010",0.830257991815953,FALSE,FALSE,NA,NA,NA,NA,"TE-like","Unmethylated","Other"
"AT5G61180",0.830257991815953,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT3G57720",0.830257991815953,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G08585",0.830257991815953,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G59620",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G08753",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G08803",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G77405",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
"AT5G02370",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G24940",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"gbM","gbM","H2A.Z-Enriched"
"AT5G06735",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT3G01995",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT3G10570",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT3G47090",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G05775",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT4G18596",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
"AT4G18620",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G31760",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G32210",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G38300",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"ATMG01330",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"ATCG00330",0.830253571207587,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G76700",0.830242650329506,FALSE,TRUE,"ppp ERS+",1.4751319938967,5.04746450219087,14,"gbM","gbM","H2A.Z-Depleted"
"AT1G65190",0.830238758293037,FALSE,TRUE,"hair cells ERS-",5.82627396292076,11.134739609094,1,"Unmethylated","Unmethylated","Other"
"AT1G08750",0.830164899913928,FALSE,TRUE,"protophloem ERS-",1.22686615297428,5.80956287526672,11,"gbM","Unmethylated","H2A.Z-Depleted"
"AT4G05210",0.830154457356048,FALSE,TRUE,"epidermis early",3.62097319257286,8.18145605368161,1,"gbM","gbM","Other"
"AT3G06060",0.830150113682651,FALSE,TRUE,"protoxylem early",1.26195919866821,4.00896401748667,24,"gbM","Unmethylated","H2A.Z-Depleted"
"AT1G10850",0.830108844876009,FALSE,TRUE,"protoxylem ERS+",2.48954279808361,9.42857690127723,11,"gbM","Unmethylated","H2A.Z-Enriched"
"AT5G05760",0.830088626789331,FALSE,TRUE,"protoxylem early",1.81617869604226,5.16127778266495,19,"gbM","Unmethylated","Other"
"AT1G78690",0.830075007631134,FALSE,TRUE,"epidermis early",1.25679765111057,5.83956736147604,5,"gbM","Unmethylated","Other"
"ATCG00340",0.829985942012835,FALSE,TRUE,"epidermis early",1.27249943865622,8.71294512334136,15,NA,NA,NA
"AT5G07060",0.829913199217665,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT5G58970",0.829876344894191,FALSE,TRUE,"metaxylem ERS-",3.20839302873469,8.15922332953689,17,"gbM","Unmethylated","Other"
"AT3G51050",0.829855601040029,FALSE,TRUE,"protoxylem early",1.81699702161769,4.56841136241096,20,"gbM","gbM","H2A.Z-Depleted"
"AT1G51640",0.829751679560668,FALSE,TRUE,"protoxylem ERS+",5.053732520703,8.2614260883273,2,"gbM","gbM","H2A.Z-Depleted"
"AT2G03230",0.829751679560668,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT2G41470",0.829751679560668,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G65520",0.829725300525022,FALSE,TRUE,"epidermis early",0.714538967392639,10.5686471329083,6,"Unmethylated","Unmethylated","Other"
"AT1G61440",0.829691556053478,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT2G39000",0.829681928634121,FALSE,TRUE,"hair cells ERS+",1.24149435492164,3.79936913255963,14,"gbM","Unmethylated","Other"
"AT1G17830",0.829630605112015,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G63870",0.829580377129314,FALSE,TRUE,"protoxylem early",1.12957590619538,5.07381253242868,20,"gbM","gbM","H2A.Z-Depleted"
"AT3G50740",0.829508427871441,FALSE,TRUE,"root cap tip",2.66862378712659,7.41647719755169,7,"Unmethylated","Unmethylated","Other"
"AT1G11125",0.829489325588304,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G02465",0.829489325588304,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G50010",0.829454337373002,FALSE,TRUE,"metaxylem ERS-",2.16410018549878,1.56742111003299,29,"gbM","Unmethylated","H2A.Z-Enriched"
"AT1G48315",0.829451705268514,FALSE,TRUE,"epidermis early",3.30944460203767,8.24104750887368,1,NA,NA,NA
"AT1G80610",0.829444304405561,FALSE,TRUE,"protoxylem early",2.07322177913228,4.21579460789624,16,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT4G15270",0.829258273594257,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT5G01170",0.82920714167686,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT4G33465",0.82920714167686,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G23830",0.829204600871194,FALSE,TRUE,"hair cells early",2.67013932353456,7.40878186310816,1,"Unmethylated","Unmethylated","Other"
"AT4G29610",0.829204600871194,FALSE,FALSE,NA,NA,NA,NA,"TE-like","Unmethylated","Other"
"AT1G10310",0.829139006266619,FALSE,TRUE,"metaphloem ERS-",0.990211639109404,5.66083949403153,15,"Unmethylated","Unmethylated","H2A.Z-Depleted"
"AT5G16810",0.829122621821424,FALSE,TRUE,"epidermis early",2.0130294785437,7.99354790929694,2,"TE-like","gbM","H2A.Z-Enriched"
"AT2G18110",0.829115456730436,FALSE,TRUE,"hair cells early",1.01631865595298,0.986301573087385,28,"Unmethylated","Unmethylated","Other"
"AT1G19800",0.828988880589957,FALSE,TRUE,"epidermis early",1.0942062339009,4.71432507414178,15,"gbM","Unmethylated","Other"
"AT1G16360",0.828932685519279,FALSE,TRUE,"endodermis ERS+",2.56026591713151,12.606444230926,2,"Unmethylated","Unmethylated","Other"
"AT3G53940",0.8289318998554,FALSE,TRUE,"epidermis early",2.61117429793622,6.27818584215837,1,"gbM","Unmethylated","Other"
"AT1G13910",0.828904922296903,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","H2A.Z-Depleted"
"AT5G15660",0.828904111005927,FALSE,TRUE,"hair cells ERS-",2.26223249465326,12.2031951222921,2,"Unmethylated","Unmethylated","Other"
"AT1G26300",0.828864716130629,FALSE,TRUE,"protoxylem early",0.971982920708218,2.89646164945594,24,"gbM","Unmethylated","Other"
"AT1G76260",0.828839709930695,FALSE,TRUE,"hair cells early",0.997649231836137,5.40113833777124,15,"gbM","Unmethylated","H2A.Z-Depleted"
"AT2G47590",0.828765975148565,FALSE,TRUE,"epidermis early",1.6670642804274,6.48919389877086,5,"Unmethylated","Unmethylated","Other"
"AT4G13330",0.828703091235868,FALSE,TRUE,"epidermis early",2.79915896534663,9.77956513429038,1,"gbM","Unmethylated","Other"
"AT3G09405",0.828665318765338,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT3G15940",0.828562461137665,FALSE,TRUE,"hair cells early",0.878194632787753,4.35489305787017,13,"gbM","gbM","H2A.Z-Depleted"
"AT5G07240",0.828525102355163,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT4G30820",0.828479498686322,FALSE,TRUE,"epidermis early",1.01738365665414,7.21478681560842,13,"gbM","gbM","H2A.Z-Depleted"
"AT1G58520",0.828474647950582,FALSE,TRUE,"hair cells ERS-",2.48351669704931,5.00676122020225,9,"TE-like","TE-like","Other"
"AT5G59480",0.82845217983621,FALSE,TRUE,"metaxylem ERS+",1.3262587556379,2.98354604054362,26,"gbM","gbM","Other"
"AT4G31650",0.828444706765217,FALSE,TRUE,"hair cells early",2.14832748153016,6.48927642780038,1,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G03555",0.828397309134944,FALSE,TRUE,"non-hair cells",1.20137928047456,5.83420155390664,8,"Unmethylated","Unmethylated","Other"
"AT5G41071",0.828389753330372,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G07750",0.828339273864871,FALSE,TRUE,"hair cells ERS-",1.61469251018357,1.56745688754861,28,"Unmethylated","Unmethylated","Other"
"AT3G06325",0.828304254122661,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT3G57780",0.828304254122661,FALSE,FALSE,NA,NA,NA,NA,"gbM","gbM","H2A.Z-Enriched"
"AT5G10080",0.828273333358187,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","H2A.Z-Enriched"
"AT3G06710",0.828273333358187,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
"AT5G18040",0.828214645413851,FALSE,TRUE,"metaphloem ERS+",1.99299570952386,8.58874811796856,6,"gbM","Unmethylated","Other"
"AT1G10540",0.828207418037074,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G10710",0.828207418037074,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT1G68010",0.828207418037074,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","H2A.Z-Enriched"
"AT5G08840",0.828207418037074,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT3G19600",0.828207418037074,FALSE,FALSE,NA,NA,NA,NA,"TE-like","Unmethylated","Other"
"AT5G02065",0.828194729499181,FALSE,FALSE,NA,NA,NA,NA,"gbM",NA,"Other"
"AT3G02720",0.828108278228287,FALSE,TRUE,"non-hair cells",1.22842647668787,3.5294593095945,25,"gbM","Unmethylated","Other"
"AT1G76080",0.828046762627442,FALSE,TRUE,"cortex ERS+",2.57461170586081,11.7623841278232,2,"Unmethylated","Unmethylated","Other"
"AT1G05920",0.828008453301574,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G23840",0.828008453301574,FALSE,FALSE,NA,NA,NA,NA,"Unmethylated","Unmethylated","Other"
"AT1G06587",0.828008453301574,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"ENSRNA049495719",0.828008453301574,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
"AT1G67670",0.828008453301574,FALSE,FALSE,NA,NA,NA,NA,"gbM","Unmethylated","Other"
